 CT                     46.352601169598472        31.594540668415359        7.7383147404611732     
 CT                     18.326720504772378        47.710863094727152        22.029283231078630     
 CT                     3.6498207263093900      -0.55486396167963647        23.726415674055009     
 CT                     5.8571167896971250        31.296171322654519        26.902835704411629     
 CT                     4.6702646269137897        43.345070238220202        31.143761448229291     
 CT                     44.319943517683619        36.699098922892603       -1.4551058882710066     
 CT                     3.6916183915286060        26.437925508703461        16.117902094244659     
 CT                     41.659856883725602        49.062317436467488        7.4721550861130082     
 CT                     21.799740466075431        6.6408227433780711        39.474233894407327     
 CT                     40.444797766925127        30.954046692401629        24.547754862034491     
 CT                     34.600225445063550        36.039192330170472        13.275107494002460     
 CT                     27.460673019284421        49.763365965939478        5.4645069480963260     
 CT                     40.715720700149191        40.354138888696532        8.2099272443755922     
 CT                     42.338532131850940       0.51098847717965612        37.986930237563342     
 CT                     9.3785698095912338        13.662632715148700        4.0482657556390942     
 CT                     32.907187693996242        9.2271503647704076        35.419337599734902     
 CT                     20.072505312800839        1.1405563942236141        47.142836846868953     
 CT                     18.367370407336232        32.778763543573639        4.0635747268710434     
 CT                     38.688457353166420        23.858026596467109      -0.81700486762219526     
 CT                     31.002735639602701        38.021892872405402        29.726963629260929     
 CT                     12.209946487134150        24.979257793183251        12.722065297332589     
 CT                     9.7153966034626222        25.590170477878360        21.825979232538351     
 CT                     10.864838826198230        18.912874240120491        38.535388327495710     
 CT                     27.885431446095229        21.705764919631889        19.303124282105571     
 CT                     8.6825353153763576        44.059586038709519        41.213817821786087     
 CT                     5.4624256895668886        8.4744617169427112        28.389217232552291     
 CT                     2.5416248500151082        4.3280351463246509        45.148817464610609     
 CT                     3.5468980275515949        19.521472897810298        22.898573546658671     
 CT                     39.641847179087648        7.4665477840640229        6.0838139541463061     
 CT                     15.865677308988779        52.604262574197008        15.430880661382590     
 CT                     29.827386078733209        22.296533429545349        11.168556455326140     
 CT                     48.446399138141587        46.041925040455013        46.508837492191830     
 CT                     4.8100115193720159        27.882175992418091        49.138013027552901     
 CT                     39.504334095379917        11.372029958425079        27.107581627814941     
 CT                     28.124539254956211        29.200262501653341        19.430686184324951     
 CT                     21.831351581696929        41.834387261305999        48.585661907589582     
 CT                     40.666891100478168        7.1929020288829291        21.200551747346921     
 CT                     30.193041229311511        30.880328952715931        30.807875259510361     
